date,tobs,tmax,tmin,tavg,precip_accum,swe,solar_ins,solar_short,flow,albedo,snowcover,cloudcover,snowdepth
12/25/2011,-1.3,3.4,-6.4,-2.1,9,4.9,151.2987061,104.6963959,1.47,0.467563333,78.998,100,61
12/26/2011,-1.3,6.3,-2.7,1.4,9,4.9,151.5512085,94.53607178,1.47,0.465042222,76.66533333,100,61
12/27/2011,-0.5,2.8,-5.5,-1.2,9,4.9,151.8834991,91.56905365,1.47,0.462521111,74.33266667,100,56
12/28/2011,-1.7,1.4,-5.6,-1.3,9,4.9,152.2933502,68.48071289,1.47,0.46,72,99.3902439,58
12/29/2011,3.6,4.5,-1.7,1.9,9,4.9,152.7661591,59.68404388,1.47,0.49439,80.015,100,58
12/30/2011,2.4,4,-0.5,2,9.2,5.1,153.2925873,70.21079254,1.47,0.52878,88.03,38.41463415,58
12/31/2011,-4.6,5.9,-4.6,3.7,9.2,5.1,153.8749237,91.74581146,1.47,0.58144,81.0025,100,56
1/1/2012,-4.1,-3.5,-9.3,-7,9.3,5.1,154.5084991,108.4880524,1.47,0.6341,73.975,75.6097561,61
1/2/2012,2,5.7,-5.2,0.5,9.3,5.1,155.2082214,103.9590607,1.47,0.576806667,75.502,100,58
1/3/2012,5.5,9.3,0.5,5.3,9.3,5.1,155.9810944,111.2957382,1.47,0.519513333,77.029,100,58
1/4/2012,2.3,7.8,-0.9,3.8,9.3,5.1,156.8175507,94.88262939,1.47,0.46222,78.556,94.51219512,58
1/5/2012,4.9,9,0,4,9.3,5.1,157.7189178,113.0118408,1.47,0.37582,71.836,18.29268293,58
1/6/2012,-0.3,8.6,-1.1,5.1,9.3,5.1,158.6673737,106.1777191,1.47,0.383364444,74.05,100,56
1/7/2012,-3.1,4.2,-4,-0.1,9.3,5.1,159.6609344,60.03070831,1.17,0.390908889,76.264,100,58
1/8/2012,-11.1,-2.8,-12.2,-6.5,9.6,5.3,160.717453,85.97825623,1.17,0.398453333,78.478,100,66
1/9/2012,-5.1,-1.7,-12.4,-6.4,9.6,5.3,161.8361053,102.9089203,1.17,0.405997778,80.692,100,66
1/10/2012,-1.1,4.7,-6,-1.3,9.6,5.3,163.0411224,101.4471893,1.47,0.413542222,82.906,100,61
1/11/2012,-5.7,4.1,-6.7,-0.4,9.6,5.3,164.2953186,105.6328278,1.47,0.421086667,85.12,100,61
1/12/2012,-10.5,-5.5,-12.2,-8.7,9.6,5.3,165.6031342,121.2975311,1.47,0.428631111,87.334,100,61
1/13/2012,-7.1,-0.2,-13.1,-7,9.6,5.3,166.9487,112.7146683,1.17,0.436175556,89.548,100,61
1/14/2012,-0.6,1,-7.7,-2.4,9.6,5.3,168.3493042,119.2016296,1.17,0.44372,91.762,0,61
1/15/2012,3.6,6.2,-0.6,3,9.6,5.3,169.8073273,77.49724579,1.17,0.51173,95.116,0,58
1/16/2012,-2.6,3.9,-2.7,1.7,9.6,5.3,171.3291016,79.6190567,1.17,0.485096667,93.04366667,100,56
1/17/2012,-17.1,-1.9,-17.4,-11.2,9.6,5.3,172.8768921,127.7158356,1.79,0.458463333,90.97133333,100,56
1/18/2012,-5.6,-5.6,-17.2,-10.7,9.6,5.3,174.4603119,76.5437088,1.47,0.43183,88.899,15.24390244,56
1/19/2012,-1.1,-1,-5.7,-3.4,11.2,6.5,176.0943451,82.5120697,2.14,0.45429,85.54,23.17073171,69
1/20/2012,-0.7,3,-1.1,0.7,11.7,7,177.7745972,79.90058136,2.14,0.43139,87.62,16.46341463,74
1/21/2012,1.2,3.4,-1.8,-0.2,12,7.3,179.5436249,88.64099121,3.72,0.3223,84.285,16.46341463,71
1/22/2012,-7.1,3.5,-7.1,-1.6,15.5,11,181.3749847,119.7847748,3.3,0.4225,74.659,21.34146341,112
1/23/2012,-5.2,-5.2,-9.4,-7.4,15.5,11,183.2527008,67.86157227,3.3,0.32,83,99.3902439,112
1/24/2012,-5.5,-1.2,-6.7,-4.4,15.9,11.4,185.1704254,115.0360489,2.14,0.32372,71.218,100,114
1/25/2012,-5.2,-1,-9.8,-6,15.9,11.4,187.1257324,110.5789719,2.14,0.32744,59.436,18.90243902,114
1/26/2012,-0.7,2.7,-6.8,-1.1,15.9,11.4,189.1036377,96.99246216,2.89,0.34111,88,94.51219512,114
1/27/2012,-4.6,1.8,-4.5,-0.8,17.2,12.7,191.110672,121.4909286,3.3,0.367515,81.35275,100,130
1/28/2012,-8.6,-3.3,-13.5,-8.2,17.2,12.7,193.1591797,130.9026947,2.14,0.39392,74.7055,100,130
1/29/2012,-3.3,-1.3,-13.2,-6,17.2,12.7,195.2572479,113.1927338,2.14,0.420325,68.05825,100,130
1/30/2012,1.8,3.1,-6.8,0,17.2,12.7,197.3826447,101.4748383,2.14,0.44673,61.411,55.48780488,130
1/31/2012,-4.1,3.1,-5.4,-0.5,17.2,12.7,199.5444336,119.0715942,1.79,0.50333,21.429,87.19512195,130
2/1/2012,-3.4,1.9,-7,-2.9,17.2,12.7,201.7346649,96.67883301,1.79,0.33176,18.674,47.56097561,130
2/2/2012,-4,2.7,-5,-1.2,17.3,12.8,203.96315,113.6342316,1.79,0.317545,15.5335,100,130
2/3/2012,-6.2,-2.1,-6.4,-4.5,17.3,12.8,206.2444458,130.689743,1.47,0.30333,12.393,62.80487805,130
2/4/2012,-8.9,-2.4,-10.3,-7,17.3,12.7,208.5494843,152.3499146,1.17,0.3049975,9.66425,100,130
2/5/2012,-8.2,-1.8,-11.8,-7.5,17.3,12.7,210.8789825,134.4319305,1.17,0.306665,6.9355,100,130
2/6/2012,-8.1,0.1,-12.4,-6.3,17.3,12.7,213.2238159,146.2773132,1.17,0.3083325,4.20675,100,130
2/7/2012,-9.5,-0.4,-9.8,-6.3,17.3,12.7,215.5905762,149.4587708,0.63,0.31,1.478,59.14634146,130
2/8/2012,-1.1,-0.9,-12.7,-5.7,17.3,12.7,217.9779053,112.4113083,1.47,0.277915,37.4175,100,130
2/9/2012,-3.3,0.5,-4,-2.1,17.4,12.8,220.3885498,106.7018738,1.17,0.24583,73.357,91.46341463,130
2/10/2012,-2.5,1.1,-4.3,-2.3,17.4,12.8,222.7987518,99.51652527,1.47,0.2675,8.802,1.219512195,130
2/11/2012,1.4,2.7,-3.1,-0.2,17.4,12.8,225.2404785,105.701767,1.47,0.31798,11.0535,100,130
2/12/2012,-1.2,4.4,-1.8,1,17.6,12.9,227.7396698,117.0851593,1.47,0.36846,13.305,42.07317073,130
2/13/2012,-4.3,1.4,-4.3,-2.2,17.7,13.1,230.2675323,121.2450562,1.17,0.2144,14.128,9.756097561,135
2/14/2012,-4.7,1.9,-6.1,-3.2,17.9,13.3,232.8134308,120.5084839,1.17,0.30091,7.512,0,137
2/15/2012,-5.5,1.2,-7.8,-4.1,17.9,13.3,235.3549194,132.6439819,0.89,0.308206667,32.64,0,135
2/16/2012,-6.6,0.8,-7.8,-4.5,18,13.4,237.89888,156.629715,0.89,0.315503333,57.768,100,137
2/17/2012,-6.3,0.5,-10.3,-6,18,13.4,240.4611206,134.4712524,0.89,0.3228,82.896,0,135
2/18/2012,-6.1,0,-8.1,-4.7,18,13.4,243.0387421,159.4870453,0.89,0.36357,7.085,0,132
2/19/2012,-4,1.1,-9.1,-3.1,18.1,13.6,245.612854,146.1613617,0.63,0.25857,4.512,0,135
2/20/2012,-10.2,-4,-10.7,-7.9,18.3,13.7,248.1615448,176.6909027,0.89,0.24925,0,97.56097561,137
2/21/2012,-6.1,-4.4,-12.3,-8.2,18.3,13.7,250.7732697,117.5222397,0.89,0.23993,0.389,12.19512195,135
2/22/2012,-0.4,-0.2,-6.2,-3.4,19.2,14.6,253.4073486,139.6378021,0.89,0.23061,16.1945,100,155
2/23/2012,-2.5,3.8,-2.4,1.1,19.6,15,256.0466919,164.8325806,1.17,0.22129,32,97.56097561,150
2/24/2012,-8.6,-2.4,-11.3,-7.4,19.7,15.1,258.6882019,184.542099,0.89,0.21197,16,100,145
2/25/2012,1,1.2,-11.7,-4.5,19.7,15.1,261.3368225,134.6328735,0.89,0.20265,0,96.95121951,140
2/26/2012,-11.2,1.9,-11.3,-5.2,19.7,15.1,263.9790344,183.5505676,0.89,0.19333,16,87.19512195,137
2/27/2012,-7.9,-4.5,-12.3,-9.1,19.7,15.1,266.9145203,140.0555115,0.89,0.192664,12,100,140
2/28/2012,-4.2,3,-8.7,-3.1,20.1,15.5,270.0279236,156.2440033,0.89,0.191998,8,100,157
2/29/2012,-6.4,-3.7,-9,-6,20.5,15.9,273.1547852,88.42028809,0.89,0.191332,4,100,165
3/1/2012,-8.3,-0.2,-9.6,-5.3,21,16.5,276.2783203,165.1567688,1.17,0.190666,0,93.29268293,165
3/2/2012,-10.4,-6.3,-10.8,-8.5,21.6,17.1,279.3987122,163.1759338,0.89,0.19,0.39,0,180
3/3/2012,-10.4,-3.7,-12.1,-9.7,21.8,17.3,282.520813,144.7620239,1.17,0.194887143,0,25.6097561,183
3/4/2012,-2.9,-1.6,-10.7,-5.6,21.8,17.3,285.6116638,194.2442932,1.47,0.199774286,0,62.80487805,173
3/5/2012,2.8,4.5,-5.1,0.4,21.8,17.3,288.6236267,207.9717407,1.47,0.204661429,0,0,168
3/6/2012,5,8.1,1.5,5.3,21.8,17.3,291.6325378,132.0652618,2.14,0.209548571,0,100,163
3/7/2012,-9.3,5.1,-9.4,0.1,21.9,17.5,294.6534119,171.1240997,2.14,0.214435714,0,78.65853659,157
3/8/2012,-6.9,0.4,-9.4,-6.5,21.9,17.5,297.7564392,203.4003143,2.51,0.219322857,0,99.3902439,160
3/9/2012,-2,4.4,-8.2,-2.5,21.9,17.5,300.8908691,214.2264709,2.14,0.22421,11.512,0,157
3/10/2012,0.6,9.2,-3.1,2.4,21.9,17.5,304.0273132,207.1764679,2.14,0.2211416,0,59.75609756,155
3/11/2012,4,7.7,-1.3,3.6,21.9,17.5,307.1590881,198.2985229,3.3,0.2180732,0.2315,100,152
3/12/2012,3.1,7.9,1.9,4.7,21.9,17.5,310.2515869,204.8941193,4.15,0.2150048,0.463,51.2195122,147
3/13/2012,4.1,8.3,1.4,4.2,21.9,17.5,313.280426,181.0805664,5.07,0.2119364,0,0,145
3/14/2012,4,7.3,1.5,4.9,21.9,17.4,316.2749939,187.3101044,5.16,0.208868,0,100,142
3/15/2012,4.3,8.3,0.2,4.5,21.9,17.3,319.2457581,193.1492615,4.32,0.2057996,0,35.36585366,137
3/16/2012,5.4,10.8,1.4,5.8,21.9,17.3,322.216095,158.2295837,4.32,0.2027312,0.006,0,135
3/17/2012,4.5,9.9,4,5.9,22,17.1,325.1774597,159.094574,5.59,0.1996628,0,0,132
3/18/2012,0.2,9.8,0.2,3.8,22,17,328.1278381,174.8683777,5.59,0.1965944,0,0,132
3/19/2012,-6.8,0.2,-6.9,-3.9,23.1,18.2,331.0702515,187.9607391,3.92,0.193526,0,0,155
3/20/2012,-8.6,-2.9,-10.4,-6.8,23.4,18.6,333.9711609,224.9971771,4.73,0.1904576,0,0,152
3/21/2012,-1.4,0,-12.9,-4.9,23.5,18.8,336.8377075,235.9050446,4.32,0.1873892,0,0,152
3/22/2012,3.7,9,-3,2.4,23.6,18.9,339.6823425,244.9482422,4.73,0.1843208,0,0,147
3/23/2012,7,14.6,1.5,7.8,23.6,18.5,342.4976807,191.9220734,5.16,0.1812524,0,0,142
3/24/2012,3.6,11.6,3.1,7.7,23.6,18.5,345.2989807,190.2808685,6.04,0.178184,0,0,137
3/25/2012,6.2,13.3,2.4,7.7,23.6,18.4,348.065033,177.6610718,6.96,0.1751156,0,0,135
3/26/2012,4.4,12.8,3.7,8.2,23.6,18.4,350.7901611,183.1443481,6.04,0.1720472,0,0,130
3/27/2012,-1,6.7,-4,0,23.6,18.4,353.4899902,183.5917358,3.54,0.1689788,0,100,130
3/28/2012,3.3,7.2,-2,2.9,23.8,18.6,356.1848145,196.512146,3.54,0.1659104,0,100,130
3/29/2012,0.4,9.9,0.3,4,23.8,18.6,358.8498535,194.8551941,3.92,0.162842,0,75.6097561,127
3/30/2012,5.9,8.4,-3.2,3.2,23.9,18.7,361.5041504,231.2376862,4.32,0.1597736,0,15.85365854,130
3/31/2012,6.5,11.4,3,7.1,23.9,18.4,364.1445313,257.418457,4.73,0.1567052,0,0,124
4/1/2012,7.4,14.5,5.1,9.8,23.9,17.8,366.7222595,173.3011932,5.16,0.1536368,0,0,122
4/2/2012,-6.2,7.6,-6.3,-1,24.3,18,369.2440491,230.6656952,2.81,0.1505684,0,0,127
4/3/2012,-2.1,3.4,-8.6,-2.1,24.3,18,371.7312317,270.788269,2.14,0.1475,3.169,28.04878049,124
4/4/2012,4.6,8.7,-3.8,2.7,24.3,17.9,374.1950989,268.682312,1.82,0.150900811,0,19.51219512,119
4/5/2012,2.8,12.2,2.4,7.1,24.3,17.3,376.642334,216.7410583,3.54,0.154301622,0.15525,99.3902439,114
4/6/2012,-3.6,6.5,-3.7,2.3,24.6,17.5,379.0758972,178.7170715,6.04,0.157702432,0.3105,100,122
4/7/2012,-6.5,-2.7,-9.3,-5.9,25,17.8,381.4826965,275.2617798,5.59,0.161103243,0.46575,100,135
4/8/2012,5.2,8.1,-8.7,1.1,25,17.8,383.842926,292.8734131,3.54,0.164504054,0.621,59.75609756,124
4/9/2012,5.3,13.7,2.8,7.9,25,17.8,386.1564636,276.5758362,3.54,0.167904865,0,0,114
4/10/2012,6.5,15.1,4.1,9.5,25.1,17.3,388.4381409,250.9759674,4.73,0.171305676,0,84.75609756,109
4/11/2012,8.2,16,4.3,10.6,25.1,16.8,390.6800232,210.6914063,5.59,0.174706486,0,0,107
4/12/2012,-0.5,15,-0.5,7.1,25.7,16.8,393.1842346,187.5822754,6.04,0.178107297,0,7.317073171,107
4/13/2012,-2.2,1.5,-4.3,-1.2,26.1,17.1,395.8187561,196.5596924,6.04,0.181508108,0,0,112
4/14/2012,-1.6,5.5,-5.3,0.1,26.3,17.3,398.4516602,184.5058441,5.59,0.184908919,0,0,114
4/15/2012,-0.1,6.4,-2.7,-0.1,26.6,17.6,401.0469055,239.5458069,4.73,0.18830973,0,20.12195122,122
4/16/2012,0,5.2,-1.7,1.1,26.6,17.6,403.611084,267.2182617,4.73,0.191710541,0,95.73170732,114
4/17/2012,3.8,7.4,-3,2.8,26.7,17.5,406.0906982,189.0847168,5.59,0.195111351,0,100,109
4/18/2012,4.9,8.3,0.5,3.9,27,17.9,408.4672852,160.4152069,6.04,0.198512162,0,0,112
4/19/2012,2.6,6.3,0.7,3.6,27.1,17.8,410.7934875,212.1747437,6.49,0.201912973,0,0,109
4/20/2012,4.2,9,0.9,3.7,27.2,17.6,413.0768127,256.8693848,6.49,0.205313784,0,20.12195122,107
4/21/2012,7,12.3,2,7.3,27.2,17,415.3476257,305.1845398,6.96,0.208714595,0,32.31707317,104
4/22/2012,9.1,17.4,5.8,11.1,27.2,16,417.6522522,286.3789673,9.46,0.212115405,0,0,99
4/23/2012,10.8,19.9,8,13.4,27.2,14.7,419.9725647,262.8465881,11.63,0.215516216,0,0,91
4/24/2012,13.1,22.3,8.9,14.2,27.2,13.4,422.3059998,298.3700562,13.95,0.218917027,0,0,84
4/25/2012,9.3,20.1,8.6,14.8,27.2,11.9,424.5628662,176.639267,14.55,0.222317838,0,0,74
4/26/2012,7.7,14.9,5.6,10.1,27.3,11.2,426.7450867,188.9224548,13.95,0.225718649,0.063,2.43902439,71
4/27/2012,-1.3,16,-1.4,8,27.7,10.8,428.8466492,232.9814148,14.55,0.229119459,0,0,64
4/28/2012,-5.7,1.8,-6.1,-2,28,10.9,430.8760071,322.0672607,12.2,0.23252027,0,0,76
4/29/2012,-0.4,4.6,-6.9,-0.8,28,11,432.8611755,318.8796387,10.53,0.235921081,0,0,69
4/30/2012,3.9,8.1,-0.9,3.3,28.1,10.7,434.7805176,280.2781982,8.94,0.239321892,0,0,64
5/1/2012,3.9,13.4,3.1,8.5,28.2,9.9,436.6665039,242.7725525,11.08,0.242722703,0,0,61
5/2/2012,7.6,9.7,1,5.5,28.7,9.2,438.5319824,321.3283081,12.2,0.246123514,0,0,56
5/3/2012,7.6,12.3,5.3,8.3,28.7,8,440.4201355,240.176239,12.77,0.249524324,0,0,46
5/4/2012,4.5,15.2,4.4,9.3,28.7,7,442.2406311,307.1810913,10.53,0.252925135,0,0,41
5/5/2012,4.5,13.3,3,7.6,28.7,5.7,444.0093994,318.1850586,9.99,0.256325946,0,0,38
5/6/2012,-1.3,5.5,-1.6,1.6,28.7,5.2,445.6856384,353.3691101,9.99,0.259726757,0,1.219512195,28
5/7/2012,0.5,9,-3.3,2.8,28.7,4.4,447.3282776,312.3562317,9.46,0.263127568,0,0,28
5/8/2012,5.3,11.8,-0.4,5.6,28.7,3.4,448.8782959,351.600769,11.08,0.266528378,0,0,18
5/9/2012,6.5,14.5,1.4,8.9,28.7,2.2,450.3653259,351.020752,11.63,0.269929189,0,0,10
5/10/2012,12.1,16.9,5.5,12,28.7,0.8,451.8209534,339.1324158,12.2,0.27333,1.272,43.90243902,5
5/11/2012,6.5,13.1,2.9,9.6,28.7,0,453.3157959,327.524292,11.63,0.275590252,0,0,0
5/12/2012,4,13,1.5,7.1,28.7,0,454.8799133,347.6273499,10.53,0.277850504,0,0,0
5/13/2012,5.4,12.8,1.7,7.8,28.7,0,456.4415588,343.264679,9.99,0.280110756,0,0,0
5/14/2012,8,15.8,4,9.7,28.7,0,457.9202576,365.572998,8.94,0.282371008,0,0,0
5/15/2012,10.9,19.8,5.5,13.4,28.7,0,459.2914734,355.9736328,9.46,0.284631261,0,0,0
5/16/2012,15,21.7,8.5,15.5,28.7,0,460.5883484,242.8320923,9.46,0.286891513,0,28.65853659,0
5/17/2012,11.3,19.4,10.2,13.8,28.7,0,461.7893066,214.8180542,8.43,0.289151765,0,42.68292683,0
5/18/2012,8.9,20.3,8.1,13.4,28.7,0,462.9417419,206.1111908,8.43,0.291412017,0,0,0
5/19/2012,2.7,9.1,1.5,4.7,28.8,0,464.0809021,347.7057495,6.96,0.293672269,0,0,0
5/20/2012,7,12.1,0.8,7.2,28.8,0,465.2670593,327.8088379,6.04,0.295932521,0,6.097560976,0
5/21/2012,11.8,17.1,5.2,12,28.8,0,466.4341125,355.8361511,6.04,0.298192773,0,0,0
5/22/2012,15.4,22.3,9.6,16.6,28.8,0,467.5670166,338.0229492,6.04,0.300453025,0,1.829268293,0
5/23/2012,7.2,17.5,7.2,13.3,28.8,0,468.603363,278.1575317,6.04,0.302713277,0,0,0
5/24/2012,0,7.9,-0.1,4.3,29,0,469.5505066,334.7633362,5.16,0.304973529,0,100,0
5/25/2012,3.6,8.9,-1.5,3.4,29,0,470.4876709,202.3032837,4.73,0.307233782,0,100,0
5/26/2012,7.1,11.4,3.5,7.7,29,0,471.3644714,181.8980255,4.32,0.309494034,0,100,0
5/27/2012,0.5,11,0,4,29.3,0,472.2109375,204.667923,4.32,0.311754286,0,1.829268293,0
5/28/2012,1.8,4.7,-0.8,1.6,29.7,0,473.0162354,342.6557617,3.92,0.314014538,0,0,0
5/29/2012,4.1,11.5,0.3,6,29.7,0,473.7866211,359.2416687,3.54,0.31627479,0,1.829268293,0
5/30/2012,8.1,17.4,3.2,10.9,29.7,0,474.5681458,357.7992554,3.17,0.318535042,0,100,0
5/31/2012,6.8,15.8,6.8,11.1,29.7,0,475.3211975,366.4833679,3.17,0.320795294,0,10.36585366,0
6/1/2012,9,17.3,6.2,12,29.7,0,476.0474854,367.0629272,2.47,0.323055546,0,53.04878049,0
6/2/2012,11.1,19.9,8,13.8,29.7,0,476.7179871,278.4025269,2.14,0.325315798,0,100,0
6/3/2012,13.2,22.3,10.3,16.4,29.7,0,477.2901611,328.2574158,2.14,0.32757605,0,0,0
6/4/2012,12.1,21.8,11.9,16.5,29.7,0,477.7571106,344.8653564,1.82,0.329836303,0,100,0
6/5/2012,11.8,23.9,11.2,17.5,29.7,0,478.1435547,273.1504517,2.14,0.332096555,0,0,0
6/6/2012,0,18,-1.8,6.7,29.7,0,478.585083,289.1831665,3.17,0.334356807,0,25.6097561,0
6/7/2012,1.3,9.5,-3.1,3.3,29.7,0,479.1486511,377.2113953,2.81,0.336617059,0,78.65853659,0
6/8/2012,9.6,15.3,0.2,9.1,29.7,0,479.6499329,383.8081665,2.81,0.338877311,0,4.268292683,0
6/9/2012,10.1,20.2,8.5,14.9,29.7,0,480.1170654,357.9703369,3.54,0.341137563,0,0,0
6/10/2012,-1.6,12.3,-2.1,6,29.7,0,480.5072021,376.4810486,3.92,0.343397815,0,23.7804878,0
6/11/2012,2.4,8.6,-2.4,3.4,29.7,0,480.7764893,375.8180542,3.92,0.345658067,0,100,0
6/12/2012,6.9,15.3,1.5,9.1,29.7,0,480.8470154,348.6044006,2.81,0.347918319,0,0,0
6/13/2012,13.7,19.1,6.6,13.1,29.7,0,480.8786926,377.4961853,1.53,0.350178571,0,0,0
6/14/2012,10.7,19.9,9.7,15.1,29.7,0,480.9440918,372.796936,2.14,0.352438824,0,0,0
6/15/2012,10.4,19.4,6.7,13.2,29.7,0,481.07547,342.5266418,2.47,0.354699076,0,0,0
6/16/2012,8.8,20,8.5,13.6,29.7,0,481.2781067,374.6801758,2.81,0.356959328,0,15.85365854,0
6/17/2012,13.8,20.1,8.7,14.1,29.7,0,481.445343,379.252594,2.81,0.35921958,0,0,0
6/18/2012,17.4,22.6,12.3,18.5,29.7,0,481.5891418,357.1320801,2.81,0.361479832,0,0,0
6/19/2012,8,21.8,8,16.5,29.7,0,481.6357422,374.076355,3.17,0.363740084,0,0,0
6/20/2012,3.9,18.5,3.7,9.8,29.7,0,481.6140442,388.274353,3.17,0.366000336,0,0,0
6/21/2012,6.2,15,0.6,8.5,29.7,0,481.5351868,373.859375,4.73,0.368260588,0,65.85365854,0
6/22/2012,18.2,23.3,6.1,15.9,29.7,0,481.4198914,377.6101074,5.16,0.37052084,0,0,0
6/23/2012,13.2,22.7,11.6,17.3,29.7,0,481.2792053,384.7099304,5.16,0.372781092,0,0,0
6/24/2012,14.6,23.7,10,17.3,29.7,0,481.1169434,316.2229004,4.73,0.375041345,0,12.80487805,0
6/25/2012,15.7,23.8,12.9,18.7,29.7,0,480.9064636,298.633606,3.54,0.377301597,0,0,0
6/26/2012,15.3,23.9,13.1,18.5,29.7,0,480.6542664,370.9498291,3.92,0.379561849,0,0,0
6/27/2012,9.2,21.6,8.3,14.9,29.7,0,480.3751526,376.1754456,3.92,0.381822101,0,0,0
6/28/2012,13.2,21.6,7,14.6,29.7,0,480.0683899,311.381958,3.92,0.384082353,0,0,0
6/29/2012,18.6,24.6,12.8,19.2,29.7,0,479.726532,336.473938,3.92,0.386342605,0,0,0
6/30/2012,13.3,24,13.3,18.6,29.7,0,479.2845459,366.5863037,3.92,0.388602857,0,0,0
7/1/2012,14.9,24.6,12,18.2,29.7,0,478.7720947,311.8423157,3.54,0.390863109,0,0,0
7/2/2012,16.2,24.9,14.2,19.3,29.7,0,478.2325745,350.9453125,3.17,0.393123361,0,56.09756098,0
7/3/2012,14.5,24,13,18.4,29.7,0,477.7176819,368.6336365,2.81,0.395383613,0,100,0
7/4/2012,14.9,24.1,12.7,18.3,29.7,0,477.2406311,330.9484558,2.47,0.397643866,0,0,0
7/5/2012,17.4,23.4,13.5,18.1,29.7,0,476.7809143,125.2148972,2.81,0.399904118,0,0,0
7/6/2012,10.4,17.9,10.2,12.9,30,0,476.323761,321.3273926,2.47,0.40216437,0,0,0
7/7/2012,13.2,20.3,8.4,14.3,30,0,475.7773132,270.044342,2.47,0.404424622,0,0,0
7/8/2012,14,21.5,10,14.8,30,0,475.0681458,333.9853821,3.92,0.406684874,0,0,0
7/9/2012,15.6,23.5,11.5,17.3,30,0,474.141449,342.4648132,3.54,0.408945126,0,0,0
7/10/2012,16,25.5,12,18.5,30,0,473.2296143,314.3113098,3.17,0.411205378,0,0,0
7/11/2012,15.8,26.6,13.9,19.8,30,0,472.3829651,274.361145,3.17,0.41346563,0,62.80487805,0
7/12/2012,17.1,26.1,14.2,18.8,30,0,471.5643616,293.8722534,3.17,0.415725882,0,100,0
7/13/2012,19.8,26.6,14.4,20,30,0,470.7584534,181.0072327,1.82,0.417986134,0,77.43902439,0
7/14/2012,12.2,22.2,11.4,16.7,30,0,469.955658,153.8471985,0.76,0.420246387,0,0,0
7/15/2012,11.7,18.8,10.6,13.7,30.3,0,469.1820068,159.3822784,0.99,0.422506639,0,0,0
7/16/2012,12.8,17.1,10.4,13.7,30.3,0,468.3457947,299.5083313,0.78,0.424766891,0,0,0
7/17/2012,9.1,20,8.5,13.2,30.4,0,467.3648682,325.0498047,0.54,0.427027143,0,0,0
7/18/2012,13.4,20.3,8.9,15.2,30.4,0,466.2821045,319.3191528,2.47,0.429287395,0,80.48780488,0
7/19/2012,13.8,22.6,11.8,17.1,30.6,0,465.1817932,239.1437683,2.81,0.431547647,0,0,0
7/20/2012,11.9,24.1,11.5,17.5,30.6,0,464.0739441,264.259552,2.14,0.433807899,0,0,0
7/21/2012,15.6,23.9,11.4,17.1,30.6,0,462.9216309,258.3850098,2.47,0.436068151,0,0,0
7/22/2012,15.8,24.9,13,17.9,30.6,0,461.7558289,244.355896,2.47,0.438328403,0,100,0
7/23/2012,11.8,22.9,11.1,16.7,30.9,0,460.5539856,277.8969727,2.47,0.440588655,0,100,0
7/24/2012,14.9,21.9,11.8,15.6,30.9,0,459.3385315,264.9507141,2.14,0.442848908,0,0,0
7/25/2012,14.4,18.9,12.3,15.4,30.9,0,458.0811462,297.5979919,1.82,0.44510916,0,0,0
7/26/2012,12.6,21.4,12.5,16.1,30.9,0,456.7843018,325.388031,2.14,0.447369412,0,0,0
7/27/2012,16.6,25.1,12,18.3,30.9,0,455.443573,241.8542786,1.53,0.449629664,0,0,0
7/28/2012,13.5,23.2,12.7,17.5,30.9,0,454.0011902,286.6219177,1.25,0.451889916,0,70.73170732,0
7/29/2012,12.9,24.6,12.4,18,30.9,0,452.4891357,288.9443054,1.25,0.454150168,0,0,0
7/30/2012,17.8,24.7,12,18.3,30.9,0,450.9504089,241.0978546,1.53,0.45641042,0,0,0
7/31/2012,14,25.6,13.7,18.7,30.9,0,449.433075,232.0664063,1.82,0.458670672,0,10.36585366,0
8/1/2012,13.6,23.1,13,17.4,30.9,0,447.9121094,298.4888916,2.14,0.460930924,0,0,0
8/2/2012,17.4,23.2,12.6,17.9,30.9,0,446.3960876,327.7003784,2.47,0.463191176,0,0,0
8/3/2012,17.2,23.2,13.4,17.7,30.9,0,444.8253174,350.1169739,1.82,0.465451429,0,0,0
8/4/2012,14.4,21.3,11.9,16.2,30.9,0,443.1759949,342.6424561,2.14,0.467711681,0.375,100,0
8/5/2012,17.3,23.4,10.7,17.1,30.9,0,441.4412537,281.4054565,2.14,0.469971933,0.75,100,0
8/6/2012,16.5,26,13.6,19.2,30.9,0,439.6767578,305.4149475,2.14,0.472232185,1.125,100,0
8/7/2012,13.6,24.2,12.1,17.6,30.9,0,437.8647461,317.2318115,2.14,0.474492437,1.5,96.34146341,0
8/8/2012,15.6,26.1,12.7,19.2,30.9,0,436.0266418,298.8619995,2.14,0.476752689,1.632,76.82926829,0
8/9/2012,16.5,28.1,14,20.5,30.9,0,434.1285095,276.461792,2.14,0.479012941,0,0,0
8/10/2012,15.6,25.1,14.6,18.8,30.9,0,432.226532,209.3877411,2.14,0.481273193,0,17.07317073,0
8/11/2012,12.8,24,11.4,17.1,31,0,430.2576599,304.3761902,2.14,0.483533445,0,0,0
8/12/2012,13.3,22.8,11.9,16.1,31,0,428.2483215,276.5536499,2.14,0.485793697,0,0,0
8/13/2012,17.5,24.9,11.3,18.2,31,0,426.1719971,207.2751617,2.14,0.48805395,0,0,0
