date,tobs,tmax,tmin,tavg,precip_accum,swe,solar_ins,solar_short,flow,albedo,snowcover,cloudcover
8/29/2000,13.8,20.4,11,14.6,41,0,389.2397766,162.4595032,23,0.26508,0,100
8/30/2000,11.1,18.2,10.8,13.4,41,0,386.6559753,108.1740265,21.5,0.27624,0,0
8/31/2000,6.7,11.2,6.7,8.8,42.5,0,384.3573303,156.4855347,24.8,0.2874,0,0
9/1/2000,7.9,11.5,5.5,7.9,43.6,0,382.1329346,145.3944397,19.6,0.29856,0,0
9/2/2000,6.1,10.1,4,6.8,44.7,0,379.8548584,287.5991821,19.8,0.30972,0.056,13.74570447
9/3/2000,8.2,13.2,4.5,8.6,44.7,0,377.5556946,296.8791199,19.4,0.32088,0.037333333,100
9/4/2000,10.1,15.7,6.3,10.8,44.7,0,375.2026367,280.4523315,19.3,0.33204,0.018666667,100
9/5/2000,11.4,17.8,8.7,13,44.7,0,372.8189392,280.0382385,19.2,0.3432,0,0
9/6/2000,9.1,16.5,9.1,12.6,44.7,0,370.5279541,273.7150574,19.1,0.35436,19.26975,100
9/7/2000,6.7,9.8,1.2,6.3,44.7,0,368.2462463,254.3834534,18.6,0.36552,38.5395,100
9/8/2000,11.7,15.6,6.2,11,44.7,0,365.87146,148.0641327,18.5,0.37668,57.80925,100
9/9/2000,10.1,14.7,5.2,10.5,44.9,0,363.422821,266.8920898,18.1,0.38784,77.079,38.83161512
9/10/2000,9.1,12.5,4.3,9.7,44.9,0,360.9139099,278.3855896,17.2,0.18192,49.938,0
9/11/2000,9.8,17.4,8.5,12.9,44.9,0,358.3583984,273.5551453,19.3,0.17302,11.787,0
9/12/2000,9.6,15.4,6.6,11.3,44.9,0,355.7616272,274.7462769,20.6,0.190435625,1.375,0
9/13/2000,13.5,18.6,9.2,13.8,44.9,0,353.1794739,264.0266724,18.6,0.20785125,0.857,97.59450172
9/14/2000,15,20.3,11.4,15.8,44.9,0,350.5132141,268.573822,16.2,0.225266875,0,0
9/15/2000,16.6,22.6,13.6,17.5,44.9,0,347.8448181,265.4508972,19,0.2426825,0,35.395189
9/16/2000,15.7,22.4,14,17.9,44.9,0,345.1772156,258.607666,19.2,0.260098125,0,0
9/17/2000,15.7,21.7,12.8,17.2,44.9,0,342.4685974,182.4165344,19.1,0.27751375,0,0
9/18/2000,8.9,18.6,8.9,14,44.9,0,339.7016602,213.9574127,18.9,0.294929375,0,60.48109966
9/19/2000,10.6,15.9,6.9,11.1,45.1,0,336.8586426,216.9971008,18.8,0.312345,0,0
9/20/2000,7.3,12,6.4,9.1,45.1,0,333.9873352,257.4757385,18.5,0.329760625,0,0
9/21/2000,12.1,13.5,3.8,9.1,45.1,0,331.0903625,93.57282257,20.3,0.34717625,0,0
9/22/2000,4.6,12.2,3.6,8.1,45.5,0,328.2172241,105.4508896,20,0.364591875,0,0
9/23/2000,-0.3,6.9,-0.3,3.2,46.1,0.5,325.4407043,73.71665955,19.7,0.3820075,0,0
9/24/2000,-5.5,-0.3,-5.9,-3.5,46.9,0.7,322.7639465,219.5644531,19,0.399423125,0,0
9/25/2000,0,3.7,-6.1,-1.2,46.9,0.4,320.0861511,251.8569031,17,0.41683875,11.49366667,100
9/26/2000,5.5,11.7,-0.5,5.6,46.9,0,317.3647156,246.9019775,15.5,0.434254375,22.98733333,100
9/27/2000,6.4,13.2,4.4,8.3,46.9,0,314.5924072,238.1725006,16.2,0.45167,34.481,73.5395189
9/28/2000,11.1,16.1,5.3,10.6,46.9,0,311.7797546,194.5015106,15,0.406003333,44.739,100
9/29/2000,9.1,15.9,8.7,11.4,46.9,0,308.8295593,213.8386383,14.4,0.360336667,54.997,100
9/30/2000,8,16.5,7.4,10.7,46.9,0,305.8250427,211.7245331,17,0.31467,65.255,13.74570447
10/1/2000,9.7,14.8,7,10.5,0,0,302.8043518,223.4399719,21.3,0.34826,53.144,7.216494845
10/2/2000,10.5,15.1,8.1,11.5,0,0,299.8631897,225.2976837,20.4,0.25756,48.237,0
10/3/2000,8.6,13.4,7.7,10.2,0,0,296.98349,209.9307861,18,0.31017,32.265,0
10/4/2000,5.2,11.3,3.6,7.2,0,0,294.066803,222.7212524,25.8,0.23953,25.262,100
10/5/2000,2.7,11.8,2.7,7,0,0,291.1539001,231.2536163,27.2,0.16889,18.259,21.64948454
10/6/2000,3.8,8.7,0.8,4.4,0,0,288.1820679,227.8671722,26.4,0.1648675,12.567,100
10/7/2000,5.7,11.6,2.9,6.5,0,0,285.1655579,217.5081482,26.2,0.160845,6.875,100
10/8/2000,7,13,4.8,8.2,0,0,282.1531372,214.5783234,26.7,0.1568225,1.183,79.3814433
10/9/2000,7.9,13.8,5.8,9.1,0,0,279.1289978,203.6386108,25.3,0.1528,16.044,60.82474227
10/10/2000,5.1,14.3,4.9,8.5,0,0,276.0882263,42.8202858,22.8,0.18667,8.617,60.48109966
10/11/2000,-2,5.1,-2,1.2,2.2,1.6,273.0606995,112.3764038,21.3,0.224736667,14.32,0
10/12/2000,-3.2,0.6,-4.4,-2.6,2.5,1.6,270.0749817,134.8314514,21.9,0.262803333,20.023,100
10/13/2000,-2.8,4.2,-3.9,-1.6,2.5,1.4,267.0856628,85.66719055,21,0.30087,25.726,74.91408935
10/14/2000,-2.5,-1.6,-3.5,-2.6,2.7,1.5,264.0565491,114.8468628,19.7,0.325386,40.0174,100
10/15/2000,-2.1,2.1,-3.5,-1.7,2.8,1.5,261.1164551,183.6615143,19.9,0.349902,54.3088,100
10/16/2000,-1.5,6.5,-3.1,0.3,2.8,1.4,258.6170959,186.8253632,19.4,0.374418,68.6002,100
10/17/2000,2.4,8.7,-1.9,2.3,2.8,1.3,256.0969238,192.2775269,17.1,0.398934,82.8916,0
10/18/2000,5.5,13.4,2.6,6.9,2.8,1.1,253.552536,192.6557312,21.2,0.42345,97.183,60.48109966
10/19/2000,6.5,12,4.7,7.3,2.8,0.8,251.0123138,178.9607849,27.9,0.59759,88.283,6.529209622
10/20/2000,3.1,10.6,2.9,6.1,2.8,0.4,248.4601288,179.5081177,27.5,0.48526,85.447,2.405498282
10/21/2000,6.3,11.9,2.7,7,2.8,0.1,245.9401245,61.59551239,27,0.504195,86.6115,100
10/22/2000,-3.3,6.2,-3.3,0,3.6,0.9,243.4559326,72.38043213,19.7,0.52313,87.776,76.97594502
10/23/2000,2.5,3.1,-3.8,-0.1,3.7,0.8,240.9906006,130.4399414,19.6,0.53274,95.464,71.13402062
10/24/2000,2.5,8.3,1.5,3.6,3.7,0.5,238.5450287,117.6136856,19.6,0.57146,81.121,28.86597938
10/25/2000,-0.1,6.9,-1.7,1,3.7,0.3,236.088028,143.7595215,19.5,0.5725,74.5,98.62542955
10/26/2000,1.4,6.1,-1.4,1.6,3.7,0,233.6219482,115.6289368,19.6,0.725,72,93.12714777
10/27/2000,-0.3,2.2,-0.4,0.7,3.8,0,231.1458588,80.907547,19.7,0.35841,96.988,71.82130584
10/28/2000,1.4,2.6,-0.7,0.6,4.1,0.4,228.7022247,73.63916779,19.5,0.460405,95.156,100
10/29/2000,-1.2,6,-1.8,0.2,4.4,0.5,226.2959747,93.55026245,19.7,0.5624,93.324,18.21305842
10/30/2000,-1.5,2.3,-2.7,-0.8,4.7,0.7,223.8841705,62.85967636,19.7,0.51885,90.789,0
10/31/2000,-3.6,0.1,-5.4,-2.7,5.8,1.8,221.4997559,35.24209213,NA,0.4753,88.254,100
11/1/2000,-4.9,-1.3,-4.9,-3.3,6.6,2.6,219.1049652,75.618927,NA,0.43175,85.719,80.41237113
11/2/2000,-7.8,-4.8,-8,-6.8,7.3,3.1,216.7242432,126.7485123,NA,0.494665,89.256,100
11/3/2000,-9.7,-1.4,-11.4,-8,7.4,3.1,214.3825226,144.1696472,NA,0.55758,92.793,2.06185567
11/4/2000,-3.6,2.7,-10.4,-4.8,7.4,3.1,212.0970612,152.0935974,NA,0.64021,91.113,0
11/5/2000,-5.7,6,-5.7,-0.8,7.4,3.2,209.8440552,84.97450256,NA,0.49986,95.801,0
11/6/2000,-10.6,-6.2,-10.6,-9.1,7.8,3.7,207.6397858,90.70587158,NA,0.461673333,93.38533333,100
11/7/2000,-13.7,-4.1,-13.8,-10,8.2,3.9,205.4329987,115.1841125,NA,0.423486667,90.96966667,100
11/8/2000,-11.2,-2.1,-15,-10.4,8.2,3.9,203.2276611,94.60373688,NA,0.3853,88.554,3.780068729
11/9/2000,-7.8,0,-11.3,-6.3,8.6,4.3,201.0359955,79.87185669,NA,0.412865,86.0775,100
11/10/2000,-10.5,-6.3,-10.6,-8.8,9,4.6,198.8698883,83.53144073,NA,0.44043,83.601,6.18556701
11/11/2000,-14.3,-6.9,-15.2,-11.4,9.2,4.7,196.7542267,106.1423874,NA,0.433078,81.32,100
11/12/2000,-15.5,-4.4,-16.3,-13.3,9.2,4.7,194.6923065,81.41513062,NA,0.425726,79.039,100
11/13/2000,-14.6,-11.1,-16.1,-14.7,9.4,4.8,192.6567993,105.4540253,NA,0.418374,76.758,100
11/14/2000,-7,-3.4,-15.5,-10.2,9.4,4.8,190.6602783,83.24845886,NA,0.411022,74.477,100
11/15/2000,-11.5,-5.9,-11.5,-8.6,9.5,4.8,188.7116547,82.25126648,NA,0.40367,72.196,0
11/16/2000,-15.2,-10,-15.6,-12.5,9.8,5.3,186.7837067,90.41667175,NA,0.53978,79.716,7.903780069
11/17/2000,-15.4,-8.2,-16.6,-14.1,10,5.3,184.8751221,86.25172424,NA,0.41341,76.105,1.718213058
11/18/2000,-11.8,-8.4,-15.8,-13.2,10,5.3,183.003479,88.96764374,NA,0.52213,85.303,16.15120275
11/19/2000,-5.7,-0.2,-11.8,-6.1,10,5.3,181.1754608,101.9847946,NA,0.45235,75.623,2.405498282
11/20/2000,-4.8,1.4,-8.1,-4.5,10,5.3,179.4149323,111.2606812,NA,0.55704,81.124,38.83161512
11/21/2000,-2.1,6.4,-5.2,-0.8,10,5.3,177.7096558,111.0765381,NA,0.43305,77.348,7.216494845
11/22/2000,0.7,8,-1.2,2.4,10,5.3,176.0436401,90.09202576,NA,0.402525,76.074,100
11/23/2000,-1.6,4.9,-2.1,0.6,10,5.3,174.4334869,96.14087677,NA,0.372,74.8,98.28178694
11/24/2000,-3.1,5.5,-4.8,-0.7,10,5.3,172.8541107,61.00799179,NA,0.359333333,77.33333333,100
11/25/2000,-8.4,-1.9,-9.7,-5.7,10,5.3,171.326889,87.17706299,NA,0.346666667,79.86666667,100
11/26/2000,-2.8,4.2,-9.4,-3.1,10,5.3,169.8353271,72.64871216,NA,0.334,82.4,98.28178694
11/27/2000,-3.9,-0.8,-5.7,-3.1,10,5.3,168.3856964,62.10512924,NA,0.3455,80.8,100
11/28/2000,-4.1,-0.9,-4.5,-3.1,10.1,5.3,166.9967346,98.78020477,NA,0.357,79.2,100
11/29/2000,-1.7,-1.4,-5.3,-3.5,10.2,5.3,165.6764069,107.186409,NA,0.3685,77.6,100
11/30/2000,-6.7,4.3,-7.1,0.1,10.4,5.6,164.397995,101.2521515,NA,0.38,76,99.31271478
12/1/2000,-7.3,-1.2,-10.3,-7.3,10.4,5.6,163.1783447,112.5742798,NA,0.425643333,78.97533333,100
12/2/2000,-0.3,6.8,-7.5,-1.1,10.4,5.6,162.0191193,113.050354,NA,0.471286667,81.95066667,100
12/3/2000,-1.9,5.7,-2.8,0.2,10.4,5.6,160.9211731,114.0615616,NA,0.51693,84.926,11.34020619
12/4/2000,-1.2,5.1,-3.1,-0.2,10.4,5.6,159.8696442,113.7522507,NA,0.87409,83.727,92.43986254
12/5/2000,-1.7,5.7,-2.3,-0.1,10.4,5.6,158.8362122,105.7616272,NA,0.45677,78.107,41.92439863
12/6/2000,-3.5,2.8,-3.7,-1.3,10.4,5.6,157.8516998,113.368721,NA,0.421473333,80.346,100
12/7/2000,0.5,7.2,-3.6,0.4,10.4,5.6,156.9494476,108.8484268,NA,0.386176667,82.585,100
12/8/2000,-4.1,3.5,-4.8,-1.6,10.4,5.6,156.1269836,84.01360321,NA,0.35088,84.824,0.343642612
12/9/2000,-5,1.5,-5.3,-2.7,10.4,5.6,155.3663788,64.48353577,NA,0.354265,85.765,100
12/10/2000,-4.1,-1.1,-5.9,-3.8,10.6,5.7,154.668808,70.71025085,NA,0.35765,86.706,94.1580756
12/11/2000,-14.7,-3.6,-14.9,-8,12.3,7.4,154.0298767,83.27074432,NA,0.62378,92.498,2.749140893
12/12/2000,-9.1,-7.9,-15,-11.8,12.3,7.4,153.4472198,62.55644608,NA,0.511,93.2,96.56357388
12/13/2000,-10.3,-4.2,-10.5,-7.9,12.5,7.6,152.9064178,62.26380539,NA,0.57823,92.03,30.24054983
12/14/2000,-7.8,-6.9,-10.9,-9.5,12.8,7.9,152.429184,64.81639099,NA,0.52274,92.811,10.99656357
12/15/2000,-7,-5.9,-8.7,-6.8,13.3,8.2,152.022995,53.15066528,NA,0.29,88.184,28.86597938
12/16/2000,-12.9,-5.8,-13.1,-9.5,14.2,9.2,151.7036896,74.50856018,NA,0.53897,86.55,9.965635739
12/17/2000,-3.5,-3.5,-13.6,-8.6,14.4,9.2,151.45224,61.6580162,NA,0.28533,86.049,22.33676976
12/18/2000,-13.3,0.5,-13.5,-9,15.1,10.1,151.2718964,79.01026917,NA,0.54425,89.087,17.18213058
12/19/2000,-5.4,-3.9,-16.5,-10.5,15.2,10.1,151.135025,79.16492462,NA,0.3819,83.698,7.903780069
12/20/2000,-6.4,2.9,-6.4,-2.3,15.2,10.1,151.0460052,85.33659363,NA,0.40719,81.5345,0
12/21/2000,-5.9,-5.3,-9.2,-7.5,15.2,10.1,151.0118866,71.06784821,NA,0.43248,79.371,8.24742268
12/22/2000,-0.3,1,-6,-2.1,15.3,10.1,151.0402069,77.00004578,NA,0.57042,92.143,23.36769759
12/23/2000,-7.1,-0.9,-7.6,-4.7,15.3,10.1,151.1361237,92.01925659,NA,0.46688,81.369,14.43298969
12/24/2000,-2.5,2.3,-8.4,-4.3,15.3,10.1,151.3070221,75.65474701,NA,0.30592,79.505,3.436426117
12/25/2000,-9.8,-1.4,-9.8,-5.9,15.5,10.5,151.5482483,84.52033234,NA,0.39853,83.493,24.74226804
12/26/2000,-7.1,-4.8,-10.6,-8.1,15.7,10.5,151.8549347,105.923996,NA,0.14,31.45,93.12714777
12/27/2000,-1.6,3.6,-6.9,-1.7,15.7,10.5,152.2292786,91.29399109,NA,0.2475,42.8375,100
12/28/2000,-2.9,7.7,-4.1,0.5,15.7,10.5,152.6574097,105.0625763,NA,0.355,54.225,100
12/29/2000,-4.2,4,-4.6,-2,15.7,10.5,153.1471558,105.121582,NA,0.4625,65.6125,0
12/30/2000,-3.1,3.1,-4.9,-2.5,15.7,10.5,153.6898346,90.27767944,NA,0.57,77,99.65635739
12/31/2000,-3.4,2.4,-5.8,-2.8,15.7,10.5,154.2891846,104.7978592,NA,0.59364,84.061,100
1/1/2001,-5.4,1.4,-6,-3.9,15.7,10.5,154.9589081,76.24801636,17.6,0.61728,91.122,1.718213058
1/2/2001,-5.5,-1.2,-8,-4.6,15.7,10.5,155.7219391,105.3771057,17.51,0.39089,89.372,2.06185567
1/3/2001,-2.2,5.8,-6.5,-1.8,15.7,10.5,156.5483856,87.98928833,14.79,0.62167,91.422,20.27491409
1/4/2001,1.5,7.9,-2.5,1,15.7,10.5,157.4325256,78.98808289,16.26,0.2332,83.88,91.40893471
1/5/2001,0.8,8.7,-0.3,2.3,15.7,10.5,158.3893585,105.2237549,17.52,0.6543,84.237,15.80756014
1/6/2001,0.8,9.1,-0.1,2.9,15.7,10.5,159.4085236,86.28189087,17.45,0.48958,84.814,7.560137457
1/7/2001,-5.3,4.8,-5.3,-0.6,15.7,10.5,160.4716949,79.70654297,17.4,0.47625,82.9005,100
1/8/2001,-0.3,5.5,-6.4,-1,15.7,10.5,161.5781097,101.777092,17.78,0.46292,80.987,21.30584192
1/9/2001,-1.3,5.7,-2.1,0.5,15.7,10.5,162.7400513,102.2294235,17.69,0.33528,85.056,87.62886598
1/10/2001,-3.7,2.6,-4.3,-1.7,15.7,10.5,163.9405518,83.65837097,17.68,0.76,78,98.28178694
1/11/2001,-4.4,-2.7,-6.4,-4.8,15.9,10.8,165.1988831,78.09020996,17.6,0.641665,80.3335,100
1/12/2001,-5.5,-3.8,-6.9,-5.2,16.7,11.4,166.509964,83.56497955,17.74,0.52333,82.667,92.78350515
1/13/2001,-10.6,-4.9,-10.7,-8.2,16.9,11.6,167.8802643,59.86127472,17.66,0.44102,66.84,82.81786942
1/14/2001,-10.3,-7.9,-13.1,-10.3,17.2,11.9,169.3319244,84.98697662,17.77,0.66615,91.665,17.86941581
1/15/2001,-13,-5.8,-13.3,-9.9,17.4,12.1,170.8589478,98.92896271,17.57,0.41462,83.596,82.13058419
1/16/2001,-11.9,-8.1,-12.6,-11.2,17.5,12.1,172.4282379,110.196846,16.82,0.505015,91.674,100
1/17/2001,-11.9,-4.6,-13.9,-10.9,17.5,12.1,174.0491333,104.6303711,14.81,0.59541,99.752,62.54295533
1/18/2001,-10.5,-6,-13.6,-10.2,17.5,12.2,175.6962128,95.45491791,16.53,0.584321429,99.32971429,100
1/19/2001,-9.6,-4.4,-15.7,-7.7,17.5,12.2,177.3798981,103.7161865,17.6,0.573232857,98.90742857,100
1/20/2001,-8.5,-1,-10,-6,17.6,12.4,179.1103516,109.0552826,17.41,0.562144286,98.48514286,100
1/21/2001,-5.6,-2.3,-12.3,-8.7,17.8,12.5,180.8902435,100.6324692,17.14,0.551055714,98.06285714,100
1/22/2001,0.9,7.1,-6.4,-0.8,17.8,12.5,182.72229,102.3258057,17.29,0.539967143,97.64057143,100
1/23/2001,-3.9,4.8,-4.1,-0.4,17.8,12.5,184.6179352,126.4808044,17.17,0.528878571,97.21828571,100
1/24/2001,-3.9,2.8,-5.1,-2.8,17.8,12.5,186.5138397,105.8556442,17.08,0.51779,96.796,20.96219931
1/25/2001,-7.3,-1.9,-7.4,-5,17.9,12.7,188.4720001,94.40052795,17.28,0.40123,87.5545,100
1/26/2001,-12.1,-6.6,-12.8,-9.3,18.5,13.5,190.4889069,108.7895432,17.05,0.28467,78.313,94.50171821
1/27/2001,-9.2,-3.1,-12.3,-8.5,18.6,13.5,192.5256195,106.8743362,16.85,0.334008,81.1224,100
1/28/2001,-8.7,-3.7,-9.6,-7.5,18.6,13.5,194.6118317,86.87107849,16.49,0.383346,83.9318,100
1/29/2001,-12.7,-5.7,-13.1,-9.5,18.7,13.5,196.7490997,120.4321442,17.26,0.432684,86.7412,100
1/30/2001,-11.5,-4.5,-13,-10.2,18.8,13.5,198.9084015,101.0868149,18.86,0.482022,89.5506,100
1/31/2001,-15.1,-11.2,-17,-14.2,18.9,13.8,201.1162109,128.6887817,18.25,0.53136,92.36,2.749140893
2/1/2001,-13.9,-8.3,-16.8,-13.2,19,13.9,203.3485718,131.682663,18.8,0.3786,83.681,7.216494845
2/2/2001,-3.7,-1.3,-14.3,-7.7,19,13.9,205.601181,130.2012177,18.6,0.56706,94.988,41.58075601
2/3/2001,-3.7,2.3,-5.3,-2.5,19,13.9,207.8853912,66.57146454,17.3,0.284,57.321,54.98281787
2/4/2001,-4.2,-2.8,-5.4,-4.2,19.2,14.1,210.2195892,100.7893219,16.5,0.261833333,20,98.28178694
2/5/2001,0.8,0.9,-5,-1.8,19.2,14.1,212.5461578,115.9671326,17.1,0.239666667,26.206,100
2/6/2001,-3,3.6,-4.6,-0.6,19.2,14.1,214.8766327,103.651001,18,0.2175,32.412,88.3161512
2/7/2001,-4.2,0.1,-6,-2.2,19.3,14.2,217.2501831,99.27462006,17.9,0.35305,75.52,56.35738832
2/8/2001,-16.2,-4.1,-16.9,-8.7,19.4,14.2,219.6663361,158.4962311,16.3,0.364398,79.6902,100
2/9/2001,-18.1,-8.8,-19.3,-15.3,19.4,14.3,222.114212,139.5229492,15.2,0.375746,83.8604,100
2/10/2001,-9.8,-5.4,-18.5,-11.1,19.4,14.5,224.5651398,129.5428314,16.1,0.387094,88.0306,100
2/11/2001,-9.4,-5.5,-10.6,-8.6,19.7,14.9,227.0496979,121.6473083,16.1,0.398442,92.2008,100
2/12/2001,-8.8,-6.7,-11.3,-9.3,20.2,15.3,229.5572968,122.9830475,15.9,0.40979,96.371,51.89003436
2/13/2001,-5.4,-4.1,-9.6,-7.3,20.8,16,232.0656128,112.0410385,15.8,0.46342,0,94.50171821
2/14/2001,-9.2,-0.1,-9.2,-5.6,21.1,16,234.6002655,120.1333542,15.6,0.51705,90.517,50.85910653
2/15/2001,-14.8,-4.8,-14.8,-9.7,21.1,16,237.1418304,166.1456146,15.6,0.65351,88.327,22.33676976
2/16/2001,-6.9,-1.9,-15.3,-8.8,21.1,16,239.6951141,164.8791351,15.6,0.592,93.2,98.28178694
2/17/2001,-6.5,2,-7.3,-4.3,21.1,16,242.2528534,155.572403,15.5,0.42826,78.92,70.10309278
2/18/2001,-1.4,4.7,-8.1,-2.1,21.1,16,244.8334808,135.7090454,15.7,0.461933333,39.6265,100
2/19/2001,-3.1,2.7,-4.6,-2.5,21.3,16.2,247.4214478,111.4366455,15.8,0.495606667,0.333,96.90721649
2/20/2001,-3.1,2.2,-4.8,-2.6,21.7,16.5,250.0225983,115.8805389,15.7,0.52928,83.144,4.467353952
2/21/2001,-6.8,-0.4,-7,-4.6,22.2,16.9,252.6462402,154.5321655,15.5,0.38,83.027,0
2/22/2001,-3.9,0.8,-8,-4.3,22.2,17,255.2825928,165.2076416,15.6,0.46,76.4385,100
2/23/2001,-6.3,3.9,-6.3,-3.1,22.6,17.5,257.8973694,142.7064667,15.9,0.54,69.85,93.12714777
2/24/2001,-9.5,-1.3,-9.5,-6.7,23.4,18.3,260.5206299,132.8985748,15.8,0.499253333,76.20033333,100
2/25/2001,-9.1,-5.1,-10.5,-9.1,23.7,18.8,263.1469421,138.3160858,15.6,0.458506667,82.55066667,100
2/26/2001,-9.7,-1.1,-9.9,-6.7,23.8,18.9,265.9051208,165.2212372,15.4,0.41776,88.901,37.45704467
2/27/2001,-9.1,0.5,-10,-6.4,23.8,18.9,269.0393372,150.6337891,15.4,0.406045,83.611,98.96907216
2/28/2001,-8,-1.3,-12.4,-8.2,23.9,19,272.1738892,138.6609192,15.5,0.39433,78.321,0.343642612
3/1/2001,-9,0.6,-9.6,-6.2,24,19.2,275.3251038,153.660965,32.55,0.37733,58.74075,100
3/2/2001,-10.1,0,-11.4,-7.8,24,19.3,278.4705811,172.3663025,33.73,0.36033,39.1605,100
3/3/2001,-7.2,2.8,-10.6,-5.6,24.2,19.4,281.5894165,152.5283661,29.71,0.34333,19.58025,100
3/4/2001,-6.3,1,-10,-6.9,24.3,19.4,284.6702576,189.2984314,31.67,0.32633,0,97.93814433
3/5/2001,-2,4.4,-7.6,-2.3,24.3,19.4,287.7449646,150.2669067,25.54,0.30933,29.17,100
3/6/2001,-1,5.2,-2.9,0.5,24.3,19.5,290.805481,171.4199982,32.89,0.29233,58.34,83.84879725
3/7/2001,-0.7,8.1,-1.3,1.7,24.3,19.5,293.901825,190.9644928,34.01,0.33096,52.83,67.6975945
3/8/2001,-2.1,6.8,-2.1,0.8,24.3,19.5,297.0087585,186.5435181,35.48,0.45,24.222,93.81443299
3/9/2001,0,5.8,-2.8,0.1,24.3,19.5,300.1368713,132.304184,36.04,0.44034,59.8495,100
3/10/2001,-2.8,1.5,-3.2,-1.1,24.8,20.1,303.245575,153.8229218,36.21,0.43068,95.477,84.87972509
3/11/2001,-5,1.7,-5.1,-2.2,25,20.4,306.3452148,157.0552216,36.83,0.38556,77.051,5.498281787
3/12/2001,-11.6,-2.9,-11.6,-6.5,25.2,20.6,309.3765564,146.9416504,35.26,0.4854,72.004,14.7766323
3/13/2001,-5.7,-3.5,-11.8,-7.2,25.3,20.7,312.3859863,202.7376556,37.2,0.44924,61.682,100
3/14/2001,-3.5,3.4,-7.7,-2.8,25.3,20.8,315.3506165,146.7727509,35.21,0.41308,51.36,100
3/15/2001,-11.4,-2.3,-11.5,-8.3,25.5,20.9,318.3229675,203.9329834,35.07,0.37692,41.038,91.0652921
3/16/2001,-4.4,-1,-11.8,-6.3,25.5,21.1,321.2990723,182.6538086,38.04,0.404613333,60.692,100
3/17/2001,-7.5,-3,-8,-5.9,26.1,21.7,324.288269,146.3200989,36.01,0.432306667,80.346,100
3/18/2001,-5.1,1.1,-8.9,-5.4,26.1,21.8,327.2525635,155.8444061,35.47,0.46,100,96.56357388
3/19/2001,-0.9,3.3,-5.8,-2.5,26.2,21.9,330.1978455,181.4846649,36.74,0.463851429,99.33885714,100
3/20/2001,1.4,8.6,-3.1,2.4,26.2,21.8,333.1314392,198.1113892,40.36,0.467702857,98.67771429,100
3/21/2001,2.1,12.1,1.5,5.8,26.3,21.8,335.9937439,187.8968353,45.05,0.471554286,98.01657143,100
3/22/2001,-1,8.2,-1.2,2.1,26.3,21.8,338.7827454,211.0548859,45.47,0.475405714,97.35542857,100
3/23/2001,-0.4,8.4,-1.7,2.1,26.4,21.8,341.5655518,192.4642944,48.34,0.479257143,96.69428571,100
3/24/2001,0.2,7.7,-1.7,1.9,26.4,21.6,344.3301086,202.4188538,50.81,0.483108571,96.03314286,98.28178694
3/25/2001,3.4,8.7,-1,2.9,26.4,21.4,347.0191956,201.6744537,60.74,0.48696,95.372,11.34020619
3/26/2001,-0.1,9.1,-0.5,3.8,26.5,21.2,349.6284485,217.6422577,58.5,0.494288333,94.03283333,100
3/27/2001,-4,4.9,-4,0.3,26.5,21.2,352.104248,256.1730042,55.45,0.501616667,92.69366667,100
3/28/2001,-3.7,1.5,-8.9,-4.2,26.6,21.6,354.6946716,159.8720856,57.87,0.508945,91.3545,100
3/29/2001,-2.1,-0.4,-6.5,-2.7,27.4,23.1,357.4171143,190.3328247,63.18,0.516273333,90.01533333,100
3/30/2001,-3.1,2.5,-5.8,-2.8,28.2,24.2,360.1557617,217.9050903,57.25,0.523601667,88.67616667,100
3/31/2001,-3.8,2.7,-4.9,-1.7,28.2,24.4,362.9085388,249.5416565,55.99,0.53093,87.337,0
4/1/2001,2.2,4.5,-6.1,-0.2,28.2,24.5,365.5998535,231.0085907,26.5,0.36978,97.272,21.64948454
4/2/2001,2.4,7.5,-1.4,2.9,28.2,24.6,368.2857361,206.8327637,30.3,0.49713,73.172,0
4/3/2001,-5.5,3.6,-5.5,-1,29.5,26.1,370.914093,96.81717682,30.2,0.39794,79.755,0.343642612
4/4/2001,-2.5,0.5,-5.8,-1.2,29.7,26.4,373.4550476,153.3433685,29.5,0.52524,73.174,20.96219931
4/5/2001,-1.4,4.5,-3.4,-1.7,30.3,27.5,375.8803406,188.5359955,30,0.555526,48.78266667,80.06872852
4/6/2001,-4.5,4.3,-4.9,-1,30.6,28.3,378.2153015,202.8818207,29.7,0.585812,24.39133333,100
4/7/2001,-3.9,1,-5.4,-3.4,31.1,28.7,380.5671387,124.8701859,29.2,0.616098,0,87.97250859
4/8/2001,-7.2,-2.6,-7.2,-4.6,32.8,30.9,382.8859863,216.4284973,29,0.646384,13.6365,100
4/9/2001,-12.1,-3.8,-12.9,-8.4,33.8,31.5,385.2020569,222.8795929,28.3,0.67667,27.273,96.21993127
4/10/2001,-7.8,0.5,-13.6,-7.4,33.9,31.5,387.5034485,206.338623,27.9,0.40784,78.636,0
4/11/2001,-7.9,-1.4,-8.2,-5.9,34,31.6,389.7879639,230.7336884,27.8,0.48628,40.239,22.33676976
4/12/2001,-5.6,2.9,-9,-4.7,34.1,31.8,392.2323914,211.297699,26.9,0.473595,34.806,100
4/13/2001,-9.3,-0.8,-9.4,-6.5,34.6,32.4,394.9761963,244.8267975,25.8,0.46091,29.373,74.22680412
4/14/2001,-3.6,2.5,-11.3,-4.3,34.8,32.5,397.6329346,237.0537109,25.7,0.42745,82.657,40.89347079
